object_type,page_number,x0,x1,y0,y1,doctop,top,bottom,width,height,adv,evenodd,fill,fontname,linewidth,matrix,mcid,ncs,non_stroking_color,non_stroking_pattern,pts,size,stroke,stroking_color,stroking_pattern,tag,text,upright
char,1,134.9,138.10256,424.94888000000003,430.70888,181.29111999999998,181.29111999999998,187.05111999999997,3.2025600000000054,5.759999999999991,0.556,,,WEVZII+ArialMT,,"(5.76, 0.0, 0.0, 5.76, 134.9, 426.17)",,ICCBased,,,,5.759999999999991,,,,,1,1
char,1,138.02192,141.22448,424.94888000000003,430.70888,181.29111999999998,181.29111999999998,187.05111999999997,3.2025600000000054,5.759999999999991,0.556,,,WEVZII+ArialMT,,"(5.76, 0.0, 0.0, 5.76, 138.02192, 426.17)",,ICCBased,,,,5.759999999999991,,,,,9,1
char,1,141.14384,144.34640000000002,424.94888000000003,430.70888,181.29111999999998,181.29111999999998,187.05111999999997,3.2025600000000054,5.759999999999991,0.556,,,WEVZII+ArialMT,,"(5.76, 0.0, 0.0, 5.76, 141.14384, 426.17)",,ICCBased,,,,5.759999999999991,,,,,0,1
char,1,159.38,162.58256,424.94888000000003,430.70888,181.29111999999998,181.29111999999998,187.05111999999997,3.2025600000000054,5.759999999999991,0.556,,,WEVZII+ArialMT,,"(5.76, 0.0, 0.0, 5.76, 159.38, 426.17)",,ICCBased,,,,5.759999999999991,,,,,2,1
char,1,162.50191999999998,165.70448,424.94888000000003,430.70888,181.29111999999998,181.29111999999998,187.05111999999997,3.2025600000000054,5.759999999999991,0.556,,,WEVZII+ArialMT,,"(5.76, 0.0, 0.0, 5.76, 162.50191999999998, 426.17)",,ICCBased,,,,5.759999999999991,,,,,4,1
char,1,165.62384,167.22512,424.94888000000003,430.70888,181.29111999999998,181.29111999999998,187.05111999999997,1.6012800000000027,5.759999999999991,0.278,,,WEVZII+ArialMT,,"(5.76, 0.0, 0.0, 5.76, 165.62384, 426.17)",,ICCBased,,,,5.759999999999991,,,,,",",1
char,1,167.3,170.50256000000002,424.94888000000003,430.70888,181.29111999999998,181.29111999999998,187.05111999999997,3.2025600000000054,5.759999999999991,0.556,,,WEVZII+ArialMT,,"(5.76, 0.0, 0.0, 5.76, 167.3, 426.17)",,ICCBased,,,,5.759999999999991,,,,,4,1
char,1,170.42192,173.62448,424.94888000000003,430.70888,181.29111999999998,181.29111999999998,187.05111999999997,3.2025600000000054,5.759999999999991,0.556,,,WEVZII+ArialMT,,"(5.76, 0.0, 0.0, 5.76, 170.42192, 426.17)",,ICCBased,,,,5.759999999999991,,,,,1,1
char,1,173.54384,176.7464,424.94888000000003,430.70888,181.29111999999998,181.29111999999998,187.05111999999997,3.2025600000000054,5.759999999999991,0.556,,,WEVZII+ArialMT,,"(5.76, 0.0, 0.0, 5.76, 173.54384, 426.17)",,ICCBased,,,,5.759999999999991,,,,,2,1
char,1,190.36880000000002,193.57136000000003,424.94888000000003,430.70888,181.29111999999998,181.29111999999998,187.05111999999997,3.2025600000000054,5.759999999999991,0.556,,,WEVZII+ArialMT,,"(5.76, 0.0, 0.0, 5.76, 190.36880000000002, 426.17)",,ICCBased,,,,5.759999999999991,,,,,1,1
char,1,193.49072,196.69328000000002,424.94888000000003,430.70888,181.29111999999998,181.29111999999998,187.05111999999997,3.2025600000000054,5.759999999999991,0.556,,,WEVZII+ArialMT,,"(5.76, 0.0, 0.0, 5.76, 193.49072, 426.17)",,ICCBased,,,,5.759999999999991,,,,,7,1
char,1,196.61264,198.21392,424.94888000000003,430.70888,181.29111999999998,181.29111999999998,187.05111999999997,1.6012800000000027,5.759999999999991,0.278,,,WEVZII+ArialMT,,"(5.76, 0.0, 0.0, 5.76, 196.61264, 426.17)",,ICCBased,,,,5.759999999999991,,,,,",",1
char,1,198.2888,201.49136000000001,424.94888000000003,430.70888,181.29111999999998,181.29111999999998,187.05111999999997,3.2025600000000054,5.759999999999991,0.556,,,WEVZII+ArialMT,,"(5.76, 0.0, 0.0, 5.76, 198.2888, 426.17)",,ICCBased,,,,5.759999999999991,,,,,2,1
char,1,201.41072000000003,204.61328000000003,424.94888000000003,430.70888,181.29111999999998,181.29111999999998,187.05111999999997,3.2025600000000054,5.759999999999991,0.556,,,WEVZII+ArialMT,,"(5.76, 0.0, 0.0, 5.76, 201.41072000000003, 426.17)",,ICCBased,,,,5.759999999999991,,,,,2,1
char,1,204.53264000000001,207.73520000000002,424.94888000000003,430.70888,181.29111999999998,181.29111999999998,187.05111999999997,3.2025600000000054,5.759999999999991,0.556,,,WEVZII+ArialMT,,"(5.76, 0.0, 0.0, 5.76, 204.53264000000001, 426.17)",,ICCBased,,,,5.759999999999991,,,,,7,1
char,1,228.77072000000004,231.97328000000005,424.94888000000003,430.70888,181.29111999999998,181.29111999999998,187.05111999999997,3.2025600000000054,5.759999999999991,0.556,,,WEVZII+ArialMT,,"(5.76, 0.0, 0.0, 5.76, 228.77072000000004, 426.17)",,ICCBased,,,,5.759999999999991,,,,,0,1
char,1,247.49072000000004,250.69328000000004,424.94888000000003,430.70888,181.29111999999998,181.29111999999998,187.05111999999997,3.2025600000000054,5.759999999999991,0.556,,,WEVZII+ArialMT,,"(5.76, 0.0, 0.0, 5.76, 247.49072000000004, 426.17)",,ICCBased,,,,5.759999999999991,,,,,1,1
char,1,250.61264000000006,252.21392000000006,424.94888000000003,430.70888,181.29111999999998,181.29111999999998,187.05111999999997,1.6012800000000027,5.759999999999991,0.278,,,WEVZII+ArialMT,,"(5.76, 0.0, 0.0, 5.76, 250.61264000000006, 426.17)",,ICCBased,,,,5.759999999999991,,,,,",",1
char,1,252.28880000000004,255.49136000000004,424.94888000000003,430.70888,181.29111999999998,181.29111999999998,187.05111999999997,3.2025600000000054,5.759999999999991,0.556,,,WEVZII+ArialMT,,"(5.76, 0.0, 0.0, 5.76, 252.28880000000004, 426.17)",,ICCBased,,,,5.759999999999991,,,,,0,1
char,1,255.41072000000008,258.6132800000001,424.94888000000003,430.70888,181.29111999999998,181.29111999999998,187.05111999999997,3.2025600000000054,5.759999999999991,0.556,,,WEVZII+ArialMT,,"(5.76, 0.0, 0.0, 5.76, 255.41072000000008, 426.17)",,ICCBased,,,,5.759999999999991,,,,,3,1
char,1,258.5326400000001,261.7352000000001,424.94888000000003,430.70888,181.29111999999998,181.29111999999998,187.05111999999997,3.2025600000000054,5.759999999999991,0.556,,,WEVZII+ArialMT,,"(5.76, 0.0, 0.0, 5.76, 258.5326400000001, 426.17)",,ICCBased,,,,5.759999999999991,,,,,2,1
char,1,285.9099200000001,289.1124800000001,424.94888000000003,430.70888,181.29111999999998,181.29111999999998,187.05111999999997,3.2025600000000054,5.759999999999991,0.556,,,WEVZII+ArialMT,,"(5.76, 0.0, 0.0, 5.76, 285.9099200000001, 426.17)",,ICCBased,,,,5.759999999999991,,,,,0,1
char,1,323.83,327.03256,424.94888000000003,430.70888,181.29111999999998,181.29111999999998,187.05111999999997,3.2025600000000054,5.759999999999991,0.556,,,WEVZII+ArialMT,,"(5.76, 0.0, 0.0, 5.76, 323.83, 426.17)",,ICCBased,,,,5.759999999999991,,,,,0,1
char,1,361.75,364.95256,424.94888000000003,430.70888,181.29111999999998,181.29111999999998,187.05111999999997,3.2025600000000054,5.759999999999991,0.556,,,WEVZII+ArialMT,,"(5.76, 0.0, 0.0, 5.76, 361.75, 426.17)",,ICCBased,,,,5.759999999999991,,,,,0,1
char,1,399.7,402.90256,424.94888000000003,430.70888,181.29111999999998,181.29111999999998,187.05111999999997,3.2025600000000054,5.759999999999991,0.556,,,WEVZII+ArialMT,,"(5.76, 0.0, 0.0, 5.76, 399.7, 426.17)",,ICCBased,,,,5.759999999999991,,,,,0,1
char,1,437.62,440.82256,424.94888000000003,430.70888,181.29111999999998,181.29111999999998,187.05111999999997,3.2025600000000054,5.759999999999991,0.556,,,WEVZII+ArialMT,,"(5.76, 0.0, 0.0, 5.76, 437.62, 426.17)",,ICCBased,,,,5.759999999999991,,,,,0,1
char,1,475.54,478.74256,424.94888000000003,430.70888,181.29111999999998,181.29111999999998,187.05111999999997,3.2025600000000054,5.759999999999991,0.556,,,WEVZII+ArialMT,,"(5.76, 0.0, 0.0, 5.76, 475.54, 426.17)",,ICCBased,,,,5.759999999999991,,,,,0,1
char,1,513.48,516.68256,424.94888000000003,430.70888,181.29111999999998,181.29111999999998,187.05111999999997,3.2025599999999486,5.759999999999991,0.556,,,WEVZII+ArialMT,,"(5.76, 0.0, 0.0, 5.76, 513.48, 426.17)",,ICCBased,,,,5.759999999999991,,,,,0,1
char,1,551.4,554.6025599999999,424.94888000000003,430.70888,181.29111999999998,181.29111999999998,187.05111999999997,3.2025599999999486,5.759999999999991,0.556,,,WEVZII+ArialMT,,"(5.76, 0.0, 0.0, 5.76, 551.4, 426.17)",,ICCBased,,,,5.759999999999991,,,,,0,1
char,1,589.34,592.54256,424.94888000000003,430.70888,181.29111999999998,181.29111999999998,187.05111999999997,3.2025599999999486,5.759999999999991,0.556,,,WEVZII+ArialMT,,"(5.76, 0.0, 0.0, 5.76, 589.34, 426.17)",,ICCBased,,,,5.759999999999991,,,,,0,1
char,1,627.26,630.4625599999999,424.94888000000003,430.70888,181.29111999999998,181.29111999999998,187.05111999999997,3.2025599999999486,5.759999999999991,0.556,,,WEVZII+ArialMT,,"(5.76, 0.0, 0.0, 5.76, 627.26, 426.17)",,ICCBased,,,,5.759999999999991,,,,,0,1
char,1,741.05,744.2525599999999,424.94888000000003,430.70888,181.29111999999998,181.29111999999998,187.05111999999997,3.2025599999999486,5.759999999999991,0.556,,,WEVZII+ArialMT,,"(5.76, 0.0, 0.0, 5.76, 741.05, 426.17)",,ICCBased,,,,5.759999999999991,,,,,0,1
char,1,778.99,782.19256,424.94888000000003,430.70888,181.29111999999998,181.29111999999998,187.05111999999997,3.2025599999999486,5.759999999999991,0.556,,,WEVZII+ArialMT,,"(5.76, 0.0, 0.0, 5.76, 778.99, 426.17)",,ICCBased,,,,5.759999999999991,,,,,0,1
char,1,816.91,820.1125599999999,424.94888000000003,430.70888,181.29111999999998,181.29111999999998,187.05111999999997,3.2025599999999486,5.759999999999991,0.556,,,WEVZII+ArialMT,,"(5.76, 0.0, 0.0, 5.76, 816.91, 426.17)",,ICCBased,,,,5.759999999999991,,,,,0,1
char,1,854.83,858.03256,424.94888000000003,430.70888,181.29111999999998,181.29111999999998,187.05111999999997,3.2025599999999486,5.759999999999991,0.556,,,WEVZII+ArialMT,,"(5.76, 0.0, 0.0, 5.76, 854.83, 426.17)",,ICCBased,,,,5.759999999999991,,,,,0,1
char,1,892.78,895.9825599999999,424.94888000000003,430.70888,181.29111999999998,181.29111999999998,187.05111999999997,3.2025599999999486,5.759999999999991,0.556,,,WEVZII+ArialMT,,"(5.76, 0.0, 0.0, 5.76, 892.78, 426.17)",,ICCBased,,,,5.759999999999991,,,,,0,1
char,1,930.7,933.90256,424.94888000000003,430.70888,181.29111999999998,181.29111999999998,187.05111999999997,3.2025599999999486,5.759999999999991,0.556,,,WEVZII+ArialMT,,"(5.76, 0.0, 0.0, 5.76, 930.7, 426.17)",,ICCBased,,,,5.759999999999991,,,,,0,1
char,1,953.2601920000001,956.462752,424.94888000000003,430.70888,181.29111999999998,181.29111999999998,187.05111999999997,3.2025599999999486,5.759999999999991,0.556,,,WEVZII+ArialMT,,"(5.76, 0.0, 0.0, 5.76, 953.2601920000001, 426.17)",,ICCBased,,,,5.759999999999991,,,,,1,1
char,1,956.380384,959.582944,424.94888000000003,430.70888,181.29111999999998,181.29111999999998,187.05111999999997,3.2025599999999486,5.759999999999991,0.556,,,WEVZII+ArialMT,,"(5.76, 0.0, 0.0, 5.76, 956.380384, 426.17)",,ICCBased,,,,5.759999999999991,,,,,2,1
char,1,959.500576,962.703136,424.94888000000003,430.70888,181.29111999999998,181.29111999999998,187.05111999999997,3.2025599999999486,5.759999999999991,0.556,,,WEVZII+ArialMT,,"(5.76, 0.0, 0.0, 5.76, 959.500576, 426.17)",,ICCBased,,,,5.759999999999991,,,,,9,1
char,1,962.620768,964.222048,424.94888000000003,430.70888,181.29111999999998,181.29111999999998,187.05111999999997,1.6012799999999743,5.759999999999991,0.278,,,WEVZII+ArialMT,,"(5.76, 0.0, 0.0, 5.76, 962.620768, 426.17)",,ICCBased,,,,5.759999999999991,,,,,",",1
char,1,964.2952,967.49776,424.94888000000003,430.70888,181.29111999999998,181.29111999999998,187.05111999999997,3.2025599999999486,5.759999999999991,0.556,,,WEVZII+ArialMT,,"(5.76, 0.0, 0.0, 5.76, 964.2952, 426.17)",,ICCBased,,,,5.759999999999991,,,,,8,1
char,1,967.4153920000001,970.6179520000001,424.94888000000003,430.70888,181.29111999999998,181.29111999999998,187.05111999999997,3.2025599999999486,5.759999999999991,0.556,,,WEVZII+ArialMT,,"(5.76, 0.0, 0.0, 5.76, 967.4153920000001, 426.17)",,ICCBased,,,,5.759999999999991,,,,,6,1
char,1,970.5355840000001,973.738144,424.94888000000003,430.70888,181.29111999999998,181.29111999999998,187.05111999999997,3.2025599999999486,5.759999999999991,0.556,,,WEVZII+ArialMT,,"(5.76, 0.0, 0.0, 5.76, 970.5355840000001, 426.17)",,ICCBased,,,,5.759999999999991,,,,,1,1
char,1,43.2,44.801280000000006,417.74888000000004,423.50888000000003,188.49111999999997,188.49111999999997,194.25111999999996,1.6012800000000027,5.759999999999991,0.278,,,WEVZII+ArialMT,,"(5.76, 0.0, 0.0, 5.76, 43.2, 418.97)",,ICCBased,,,,5.759999999999991,,,,,I,1
char,1,44.64,47.84256,417.74888000000004,423.50888000000003,188.49111999999997,188.49111999999997,194.25111999999996,3.2025599999999983,5.759999999999991,0.556,,,WEVZII+ArialMT,,"(5.76, 0.0, 0.0, 5.76, 44.64, 418.97)",,ICCBased,,,,5.759999999999991,,,,,n,1
char,1,47.99232000000001,51.194880000000005,417.74888000000004,423.50888000000003,188.49111999999997,188.49111999999997,194.25111999999996,3.2025599999999983,5.759999999999991,0.556,,,WEVZII+ArialMT,,"(5.76, 0.0, 0.0, 5.76, 47.99232000000001, 418.97)",,ICCBased,,,,5.759999999999991,,,,,d,1
char,1,51.344640000000005,52.623360000000005,417.74888000000004,423.50888000000003,188.49111999999997,188.49111999999997,194.25111999999996,1.2787199999999999,5.759999999999991,0.222,,,WEVZII+ArialMT,,"(5.76, 0.0, 0.0, 5.76, 51.344640000000005, 418.97)",,ICCBased,,,,5.759999999999991,,,,,i,1
char,1,52.54272,55.74528,417.74888000000004,423.50888000000003,188.49111999999997,188.49111999999997,194.25111999999996,3.2025599999999983,5.759999999999991,0.556,,,WEVZII+ArialMT,,"(5.76, 0.0, 0.0, 5.76, 52.54272, 418.97)",,ICCBased,,,,5.759999999999991,,,,,a,1
char,1,55.66464,58.8672,417.74888000000004,423.50888000000003,188.49111999999997,188.49111999999997,194.25111999999996,3.2025599999999983,5.759999999999991,0.556,,,WEVZII+ArialMT,,"(5.76, 0.0, 0.0, 5.76, 55.66464, 418.97)",,ICCBased,,,,5.759999999999991,,,,,n,1
char,1,59.01696,62.219519999999996,417.74888000000004,423.50888000000003,188.49111999999997,188.49111999999997,194.25111999999996,3.2025599999999983,5.759999999999991,0.556,,,WEVZII+ArialMT,,"(5.76, 0.0, 0.0, 5.76, 59.01696, 418.97)",,ICCBased,,,,5.759999999999991,,,,,a,1
char,1,126.98,130.18256,417.74888000000004,423.50888000000003,188.49111999999997,188.49111999999997,194.25111999999996,3.202559999999991,5.759999999999991,0.556,,,WEVZII+ArialMT,,"(5.76, 0.0, 0.0, 5.76, 126.98, 418.97)",,ICCBased,,,,5.759999999999991,,,,,8,1
char,1,130.10192,133.30448,417.74888000000004,423.50888000000003,188.49111999999997,188.49111999999997,194.25111999999996,3.2025600000000054,5.759999999999991,0.556,,,WEVZII+ArialMT,,"(5.76, 0.0, 0.0, 5.76, 130.10192, 418.97)",,ICCBased,,,,5.759999999999991,,,,,1,1
char,1,133.22384,134.82512,417.74888000000004,423.50888000000003,188.49111999999997,188.49111999999997,194.25111999999996,1.6012800000000027,5.759999999999991,0.278,,,WEVZII+ArialMT,,"(5.76, 0.0, 0.0, 5.76, 133.22384, 418.97)",,ICCBased,,,,5.759999999999991,,,,,",",1
char,1,134.9,138.10256,417.74888000000004,423.50888000000003,188.49111999999997,188.49111999999997,194.25111999999996,3.2025600000000054,5.759999999999991,0.556,,,WEVZII+ArialMT,,"(5.76, 0.0, 0.0, 5.76, 134.9, 418.97)",,ICCBased,,,,5.759999999999991,,,,,9,1
char,1,138.02192,141.22448,417.74888000000004,423.50888000000003,188.49111999999997,188.49111999999997,194.25111999999996,3.2025600000000054,5.759999999999991,0.556,,,WEVZII+ArialMT,,"(5.76, 0.0, 0.0, 5.76, 138.02192, 418.97)",,ICCBased,,,,5.759999999999991,,,,,3,1
char,1,141.14384,144.34640000000002,417.74888000000004,423.50888000000003,188.49111999999997,188.49111999999997,194.25111999999996,3.2025600000000054,5.759999999999991,0.556,,,WEVZII+ArialMT,,"(5.76, 0.0, 0.0, 5.76, 141.14384, 418.97)",,ICCBased,,,,5.759999999999991,,,,,5,1
char,1,159.38,162.58256,417.74888000000004,423.50888000000003,188.49111999999997,188.49111999999997,194.25111999999996,3.2025600000000054,5.759999999999991,0.556,,,WEVZII+ArialMT,,"(5.76, 0.0, 0.0, 5.76, 159.38, 418.97)",,ICCBased,,,,5.759999999999991,,,,,2,1
char,1,162.50191999999998,165.70448,417.74888000000004,423.50888000000003,188.49111999999997,188.49111999999997,194.25111999999996,3.2025600000000054,5.759999999999991,0.556,,,WEVZII+ArialMT,,"(5.76, 0.0, 0.0, 5.76, 162.50191999999998, 418.97)",,ICCBased,,,,5.759999999999991,,,,,5,1
char,1,165.62384,167.22512,417.74888000000004,423.50888000000003,188.49111999999997,188.49111999999997,194.25111999999996,1.6012800000000027,5.759999999999991,0.278,,,WEVZII+ArialMT,,"(5.76, 0.0, 0.0, 5.76, 165.62384, 418.97)",,ICCBased,,,,5.759999999999991,,,,,",",1
char,1,167.3,170.50256000000002,417.74888000000004,423.50888000000003,188.49111999999997,188.49111999999997,194.25111999999996,3.2025600000000054,5.759999999999991,0.556,,,WEVZII+ArialMT,,"(5.76, 0.0, 0.0, 5.76, 167.3, 418.97)",,ICCBased,,,,5.759999999999991,,,,,5,1
char,1,170.42192,173.62448,417.74888000000004,423.50888000000003,188.49111999999997,188.49111999999997,194.25111999999996,3.2025600000000054,5.759999999999991,0.556,,,WEVZII+ArialMT,,"(5.76, 0.0, 0.0, 5.76, 170.42192, 418.97)",,ICCBased,,,,5.759999999999991,,,,,1,1
char,1,173.54384,176.7464,417.74888000000004,423.50888000000003,188.49111999999997,188.49111999999997,194.25111999999996,3.2025600000000054,5.759999999999991,0.556,,,WEVZII+ArialMT,,"(5.76, 0.0, 0.0, 5.76, 173.54384, 418.97)",,ICCBased,,,,5.759999999999991,,,,,9,1
char,1,190.36880000000002,193.57136000000003,417.74888000000004,423.50888000000003,188.49111999999997,188.49111999999997,194.25111999999996,3.2025600000000054,5.759999999999991,0.556,,,WEVZII+ArialMT,,"(5.76, 0.0, 0.0, 5.76, 190.36880000000002, 418.97)",,ICCBased,,,,5.759999999999991,,,,,2,1
char,1,193.49072,196.69328000000002,417.74888000000004,423.50888000000003,188.49111999999997,188.49111999999997,194.25111999999996,3.2025600000000054,5.759999999999991,0.556,,,WEVZII+ArialMT,,"(5.76, 0.0, 0.0, 5.76, 193.49072, 418.97)",,ICCBased,,,,5.759999999999991,,,,,0,1
char,1,196.61264,198.21392,417.74888000000004,423.50888000000003,188.49111999999997,188.49111999999997,194.25111999999996,1.6012800000000027,5.759999999999991,0.278,,,WEVZII+ArialMT,,"(5.76, 0.0, 0.0, 5.76, 196.61264, 418.97)",,ICCBased,,,,5.759999999999991,,,,,",",1
char,1,198.2888,201.49136000000001,417.74888000000004,423.50888000000003,188.49111999999997,188.49111999999997,194.25111999999996,3.2025600000000054,5.759999999999991,0.556,,,WEVZII+ArialMT,,"(5.76, 0.0, 0.0, 5.76, 198.2888, 418.97)",,ICCBased,,,,5.759999999999991,,,,,2,1
char,1,201.41072000000003,204.61328000000003,417.74888000000004,423.50888000000003,188.49111999999997,188.49111999999997,194.25111999999996,3.2025600000000054,5.759999999999991,0.556,,,WEVZII+ArialMT,,"(5.76, 0.0, 0.0, 5.76, 201.41072000000003, 418.97)",,ICCBased,,,,5.759999999999991,,,,,2,1
char,1,204.53264000000001,207.73520000000002,417.74888000000004,423.50888000000003,188.49111999999997,188.49111999999997,194.25111999999996,3.2025600000000054,5.759999999999991,0.556,,,WEVZII+ArialMT,,"(5.76, 0.0, 0.0, 5.76, 204.53264000000001, 418.97)",,ICCBased,,,,5.759999999999991,,,,,7,1
char,1,217.72880000000004,220.93136000000004,417.74888000000004,423.50888000000003,188.49111999999997,188.49111999999997,194.25111999999996,3.2025600000000054,5.759999999999991,0.556,,,WEVZII+ArialMT,,"(5.76, 0.0, 0.0, 5.76, 217.72880000000004, 418.97)",,ICCBased,,,,5.759999999999991,,,,,1,1
char,1,220.85072000000002,222.45200000000003,417.74888000000004,423.50888000000003,188.49111999999997,188.49111999999997,194.25111999999996,1.6012800000000027,5.759999999999991,0.278,,,WEVZII+ArialMT,,"(5.76, 0.0, 0.0, 5.76, 220.85072000000002, 418.97)",,ICCBased,,,,5.759999999999991,,,,,",",1
char,1,222.52688000000006,225.72944000000007,417.74888000000004,423.50888000000003,188.49111999999997,188.49111999999997,194.25111999999996,3.2025600000000054,5.759999999999991,0.556,,,WEVZII+ArialMT,,"(5.76, 0.0, 0.0, 5.76, 222.52688000000006, 418.97)",,ICCBased,,,,5.759999999999991,,,,,1,1
char,1,225.64880000000005,228.85136000000006,417.74888000000004,423.50888000000003,188.49111999999997,188.49111999999997,194.25111999999996,3.2025600000000054,5.759999999999991,0.556,,,WEVZII+ArialMT,,"(5.76, 0.0, 0.0, 5.76, 225.64880000000005, 418.97)",,ICCBased,,,,5.759999999999991,,,,,1,1
char,1,228.77072000000007,231.97328000000007,417.74888000000004,423.50888000000003,188.49111999999997,188.49111999999997,194.25111999999996,3.2025600000000054,5.759999999999991,0.556,,,WEVZII+ArialMT,,"(5.76, 0.0, 0.0, 5.76, 228.77072000000007, 418.97)",,ICCBased,,,,5.759999999999991,,,,,3,1
char,1,252.29,255.49256,417.74888000000004,423.50888000000003,188.49111999999997,188.49111999999997,194.25111999999996,3.2025600000000054,5.759999999999991,0.556,,,WEVZII+ArialMT,,"(5.76, 0.0, 0.0, 5.76, 252.29, 418.97)",,ICCBased,,,,5.759999999999991,,,,,8,1
char,1,255.410192,258.612752,417.74888000000004,423.50888000000003,188.49111999999997,188.49111999999997,194.25111999999996,3.2025600000000054,5.759999999999991,0.556,,,WEVZII+ArialMT,,"(5.76, 0.0, 0.0, 5.76, 255.410192, 418.97)",,ICCBased,,,,5.759999999999991,,,,,0,1
char,1,258.53038399999997,261.732944,417.74888000000004,423.50888000000003,188.49111999999997,188.49111999999997,194.25111999999996,3.2025600000000054,5.759999999999991,0.556,,,WEVZII+ArialMT,,"(5.76, 0.0, 0.0, 5.76, 258.53038399999997, 418.97)",,ICCBased,,,,5.759999999999991,,,,,8,1
char,1,285.91,289.11256000000003,417.74888000000004,423.50888000000003,188.49111999999997,188.49111999999997,194.25111999999996,3.2025600000000054,5.759999999999991,0.556,,,WEVZII+ArialMT,,"(5.76, 0.0, 0.0, 5.76, 285.91, 418.97)",,ICCBased,,,,5.759999999999991,,,,,0,1
char,1,323.83,327.03256,417.74888000000004,423.50888000000003,188.49111999999997,188.49111999999997,194.25111999999996,3.2025600000000054,5.759999999999991,0.556,,,WEVZII+ArialMT,,"(5.76, 0.0, 0.0, 5.76, 323.83, 418.97)",,ICCBased,,,,5.759999999999991,,,,,2,1
char,1,361.75,364.95256,417.74888000000004,423.50888000000003,188.49111999999997,188.49111999999997,194.25111999999996,3.2025600000000054,5.759999999999991,0.556,,,WEVZII+ArialMT,,"(5.76, 0.0, 0.0, 5.76, 361.75, 418.97)",,ICCBased,,,,5.759999999999991,,,,,3,1
char,1,399.7,402.90256,417.74888000000004,423.50888000000003,188.49111999999997,188.49111999999997,194.25111999999996,3.2025600000000054,5.759999999999991,0.556,,,WEVZII+ArialMT,,"(5.76, 0.0, 0.0, 5.76, 399.7, 418.97)",,ICCBased,,,,5.759999999999991,,,,,0,1
char,1,434.5,437.70256,417.74888000000004,423.50888000000003,188.49111999999997,188.49111999999997,194.25111999999996,3.2025600000000054,5.759999999999991,0.556,,,WEVZII+ArialMT,,"(5.76, 0.0, 0.0, 5.76, 434.5, 418.97)",,ICCBased,,,,5.759999999999991,,,,,1,1
char,1,437.620192,440.822752,417.74888000000004,423.50888000000003,188.49111999999997,188.49111999999997,194.25111999999996,3.2025600000000054,5.759999999999991,0.556,,,WEVZII+ArialMT,,"(5.76, 0.0, 0.0, 5.76, 437.620192, 418.97)",,ICCBased,,,,5.759999999999991,,,,,3,1
char,1,469.29846399999997,472.501024,417.74888000000004,423.50888000000003,188.49111999999997,188.49111999999997,194.25111999999996,3.2025600000000054,5.759999999999991,0.556,,,WEVZII+ArialMT,,"(5.76, 0.0, 0.0, 5.76, 469.29846399999997, 418.97)",,ICCBased,,,,5.759999999999991,,,,,6,1
char,1,472.418656,475.621216,417.74888000000004,423.50888000000003,188.49111999999997,188.49111999999997,194.25111999999996,3.2025600000000054,5.759999999999991,0.556,,,WEVZII+ArialMT,,"(5.76, 0.0, 0.0, 5.76, 472.418656, 418.97)",,ICCBased,,,,5.759999999999991,,,,,2,1
char,1,475.538848,478.741408,417.74888000000004,423.50888000000003,188.49111999999997,188.49111999999997,194.25111999999996,3.2025600000000054,5.759999999999991,0.556,,,WEVZII+ArialMT,,"(5.76, 0.0, 0.0, 5.76, 475.538848, 418.97)",,ICCBased,,,,5.759999999999991,,,,,9,1
char,1,513.48,516.68256,417.74888000000004,423.50888000000003,188.49111999999997,188.49111999999997,194.25111999999996,3.2025599999999486,5.759999999999991,0.556,,,WEVZII+ArialMT,,"(5.76, 0.0, 0.0, 5.76, 513.48, 418.97)",,ICCBased,,,,5.759999999999991,,,,,5,1
char,1,548.28,551.4825599999999,417.74888000000004,423.50888000000003,188.49111999999997,188.49111999999997,194.25111999999996,3.2025599999999486,5.759999999999991,0.556,,,WEVZII+ArialMT,,"(5.76, 0.0, 0.0, 5.76, 548.28, 418.97)",,ICCBased,,,,5.759999999999991,,,,,2,1
char,1,551.400192,554.6027519999999,417.74888000000004,423.50888000000003,188.49111999999997,188.49111999999997,194.25111999999996,3.2025599999999486,5.759999999999991,0.556,,,WEVZII+ArialMT,,"(5.76, 0.0, 0.0, 5.76, 551.400192, 418.97)",,ICCBased,,,,5.759999999999991,,,,,8,1
char,1,589.34,592.54256,417.74888000000004,423.50888000000003,188.49111999999997,188.49111999999997,194.25111999999996,3.2025599999999486,5.759999999999991,0.556,,,WEVZII+ArialMT,,"(5.76, 0.0, 0.0, 5.76, 589.34, 418.97)",,ICCBased,,,,5.759999999999991,,,,,0,1
char,1,627.26,630.4625599999999,417.74888000000004,423.50888000000003,188.49111999999997,188.49111999999997,194.25111999999996,3.2025599999999486,5.759999999999991,0.556,,,WEVZII+ArialMT,,"(5.76, 0.0, 0.0, 5.76, 627.26, 418.97)",,ICCBased,,,,5.759999999999991,,,,,0,1
char,1,737.93,741.1325599999999,417.74888000000004,423.50888000000003,188.49111999999997,188.49111999999997,194.25111999999996,3.2025599999999486,5.759999999999991,0.556,,,WEVZII+ArialMT,,"(5.76, 0.0, 0.0, 5.76, 737.93, 418.97)",,ICCBased,,,,5.759999999999991,,,,,3,1
